# merged; npoints=32363523859 degenerate=7740416 ambig=0
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,none
2581,4638881,1692990,582486,196025,64063,21010,6615,2161,680,202,55,13,4,2,0,0,0
2582,4635065,1691252,582611,196076,64207,21054,6673,2184,688,201,55,14,4,2,0,0,0
2583,4632171,1690564,581713,195573,64046,21083,6666,2180,702,200,60,16,5,2,0,0,0
2584,4628795,1689684,581174,195441,63885,21024,6666,2197,695,215,67,19,7,4,0,0,0
2585,4624584,1688484,581165,195858,63917,20972,6650,2167,677,201,59,17,7,4,0,0,0
2586,4621508,1687377,580323,195471,64145,21025,6655,2174,684,203,59,15,5,3,0,0,0
2587,4618456,1685977,580392,195354,63784,20887,6566,2149,682,203,58,14,5,3,0,0,0
2588,4614619,1684948,579891,195134,63850,21093,6673,2200,696,214,67,17,6,2,0,0,0
2589,4610235,1684028,579940,195396,63903,20946,6649,2174,705,210,59,14,5,3,0,0,0
2590,4607271,1682562,579465,195023,63904,21064,6595,2137,699,211,57,15,6,3,0,0,0
2591,4603508,1681485,578816,195111,64046,21081,6598,2152,681,208,54,11,5,2,0,0,0
2592,4600323,1680342,578784,194868,63690,20788,6611,2155,666,201,53,13,7,2,0,0,0
2593,4597244,1678808,578269,194683,63607,20929,6581,2153,692,200,58,16,6,2,0,0,0
2594,4593060,1678035,578014,194599,63652,20915,6572,2168,676,210,66,16,6,3,0,0,0
2595,4590284,1676862,577155,194248,63586,20906,6576,2159,679,212,63,15,8,4,0,0,0
2596,4587037,1675243,576843,194114,63659,20938,6603,2172,697,216,62,17,7,3,0,0,0
2597,4584041,1673921,576434,193996,63491,20887,6564,2162,679,206,57,14,7,3,0,0,0
2598,4579721,1673533,576272,194011,63317,20790,6542,2163,678,198,57,18,7,3,0,0,0
2599,4576557,1671838,576063,193890,63400,20757,6560,2141,667,199,57,15,7,4,0,0,0
2600,4572587,1670444,575531,194160,63520,20914,6652,2200,692,212,59,15,8,3,0,0,0
2601,4569558,1669778,574938,193545,63502,20838,6594,2133,669,199,58,15,7,2,0,0,0
2602,4566116,1668301,574491,193619,63476,20861,6650,2189,689,201,56,15,6,2,0,0,0
2603,4562236,1667437,574334,193466,63431,20849,6605,2169,680,212,61,15,7,2,0,0,0
2604,4559287,1665936,573905,193250,63344,20824,6606,2187,702,206,61,16,7,3,0,0,0
2605,4555045,1665240,573814,193306,63269,20824,6565,2145,674,190,60,16,9,3,0,0,0
2606,4553351,1663464,573126,192764,63076,20680,6509,2091,654,190,55,15,6,2,0,0,0
2607,4548910,1662875,572879,192728,63117,20662,6524,2143,690,196,56,15,5,2,0,0,0
2608,4545960,1660949,572600,192679,63029,20666,6559,2150,679,194,53,16,7,3,0,0,0
2609,4541852,1660042,572143,192684,63142,20776,6572,2132,669,196,51,15,8,4,0,0,0
2610,4538930,1658202,571724,192714,63057,20725,6550,2147,690,197,60,18,9,4,0,0,0
2611,4535148,1656967,571281,192681,63204,20754,6580,2153,706,213,59,14,6,3,0,0,0
2612,4532085,1656289,570829,192262,62849,20612,6516,2109,667,203,63,15,7,3,0,0,0
2613,4528396,1655616,570292,191919,62777,20603,6533,2140,686,204,57,16,8,3,0,0,0
2614,4524989,1654092,570097,191784,62776,20668,6498,2121,685,198,55,16,8,3,0,0,0
2615,4521097,1652842,569641,191882,63015,20667,6508,2114,685,201,54,14,8,2,0,0,0
2616,4517778,1651930,569351,191586,62697,20578,6478,2117,669,198,59,19,8,2,0,0,0
2617,4514191,1650827,568850,191591,62672,20544,6494,2102,667,194,53,15,7,2,0,0,0
2618,4510386,1649519,568559,191367,62855,20645,6510,2147,678,197,54,18,11,3,0,0,0
2619,4506906,1647906,568127,191513,62877,20670,6553,2154,683,206,63,18,9,3,0,0,0
2620,4504042,1646925,567489,191155,62595,20619,6535,2124,688,198,57,16,7,2,0,0,0
2621,4500126,1645561,567551,191102,62658,20664,6509,2106,669,197,57,17,9,2,0,0,0
2622,4497086,1644490,566832,190905,62603,20571,6494,2108,649,184,53,17,7,2,0,0,0
2623,4493723,1643123,566368,190858,62544,20600,6516,2104,672,188,50,14,8,3,0,0,0
2624,4490229,1641853,566054,190895,62525,20481,6443,2089,681,198,59,18,10,3,0,0,0
2625,4486599,1640811,565809,190726,62324,20468,6474,2123,677,202,61,18,7,3,0,0,0
2626,4483630,1639218,565407,190317,62403,20543,6482,2104,676,199,57,15,8,3,0,0,0
2627,4479127,1638644,565083,190503,62341,20499,6511,2147,665,209,63,15,9,4,0,0,0
2628,4475845,1637079,564591,190260,62521,20647,6522,2138,685,198,59,18,8,3,0,0,0
2629,4472315,1636137,564369,190057,62306,20506,6504,2137,692,207,63,19,10,3,0,0,0
2630,4468987,1634980,563577,190087,62317,20539,6499,2127,681,201,55,14,7,3,0,0,0
2631,4465189,1633770,563844,189863,62129,20407,6500,2147,684,200,58,18,7,3,0,0,0
2632,4461776,1632829,563114,189666,62129,20507,6461,2123,678,190,59,17,9,3,0,0,0
2633,4458635,1631223,562454,189652,62311,20461,6478,2131,670,200,59,16,7,2,0,0,0
2634,4455240,1630311,561895,189499,62108,20464,6439,2127,667,202,59,15,7,2,0,0,0
2635,4451527,1628963,561991,189177,62022,20441,6510,2158,687,201,61,18,9,3,0,0,0
2636,4448579,1627121,561418,189467,61976,20391,6459,2138,666,196,58,17,8,3,0,0,0
2637,4444243,1626177,561347,189507,61997,20387,6472,2125,685,200,57,17,8,2,0,0,0
2638,4441415,1625133,560432,188956,61975,20442,6488,2144,676,201,58,16,9,2,0,0,0
2639,4438131,1624156,559937,188766,61837,20296,6420,2146,683,202,64,17,9,3,0,0,0
2640,4434616,1622582,559502,188640,62000,20445,6478,2131,691,208,60,18,10,3,0,0,0
2641,4430537,1621360,559736,188650,61879,20363,6489,2134,666,202,58,15,7,2,0,0,0
2642,4427318,1620287,559003,188584,61676,20421,6463,2112,666,200,54,16,7,2,0,0,0
2643,4423325,1619388,558687,188409,61789,20348,6491,2116,672,197,62,18,11,3,0,0,0
2644,4420690,1617551,558107,188109,61771,20459,6466,2115,666,199,58,18,9,3,0,0,0
2645,4416595,1617048,557687,188205,61655,20301,6392,2092,667,202,55,14,7,3,0,0,0
2646,4412584,1616079,557660,187997,61558,20237,6405,2136,685,196,56,16,9,3,0,0,0
2647,4409822,1613607,557203,187985,61736,20427,6493,2108,649,199,60,15,8,4,0,0,0
2648,4406451,1613018,556531,187750,61515,20271,6416,2121,662,202,58,17,9,3,0,0,0
2649,4402854,1612293,556118,187295,61413,20264,6449,2116,667,201,60,14,9,3,0,0,0
2650,4399400,1610503,555844,187539,61504,20264,6416,2083,667,190,53,13,8,4,0,0,0
2651,4396032,1609640,555208,187248,61323,20254,6426,2127,678,195,59,17,9,4,0,0,0
2652,4391897,1607976,555180,187413,61586,20287,6477,2164,691,202,54,14,8,3,0,0,0
2653,4388738,1607030,554608,187136,61407,20226,6437,2147,681,200,52,13,6,2,0,0,0
2654,4385395,1605445,554381,187022,61420,20249,6434,2121,667,197,56,16,9,3,0,0,0
2655,4381953,1604352,553984,186840,61340,20223,6410,2085,666,203,61,16,9,3,0,0,0
2656,4378497,1603102,553488,186804,61294,20239,6421,2092,666,197,55,12,7,2,0,0,0
2657,4374795,1602254,553130,186654,61109,20192,6416,2089,678,204,63,14,6,2,0,0,0
2658,4371655,1600489,552615,186691,61222,20173,6435,2110,663,196,60,16,8,3,0,0,0
2659,4367733,1599540,552500,186435,61213,20206,6400,2085,689,188,53,14,8,2,0,0,0
2660,4364600,1598175,551863,186395,61177,20192,6395,2067,661,192,56,14,7,2,0,0,0
2661,4360270,1597289,551692,186272,61292,20175,6386,2108,694,197,58,17,10,3,0,0,0
2662,4357724,1595964,551271,185804,60809,20005,6426,2130,695,201,59,14,7,3,0,0,0
2663,4353631,1595271,550782,185685,60860,20099,6366,2106,682,192,63,13,6,2,0,0,0
2664,4350533,1593155,550428,185959,60872,20014,6373,2098,679,202,61,16,8,2,0,0,0
2665,4346642,1592358,549998,185706,60853,20044,6369,2091,697,195,60,16,8,3,0,0,0
2666,4343582,1591063,549668,185216,60746,20031,6373,2072,656,192,53,14,8,2,0,0,0
2667,4339900,1590078,548999,185318,60687,20021,6328,2056,659,184,54,15,8,2,0,0,0
2668,4336382,1587995,548753,185544,60774,20086,6387,2081,660,195,57,14,8,3,0,0,0
2669,4332436,1587442,548424,185211,60734,19964,6349,2063,666,192,56,17,9,3,0,0,0
2670,4328742,1586030,548044,185134,60855,20038,6341,2063,661,198,59,15,8,2,0,0,0
2671,4325300,1584963,547750,184921,60615,19937,6340,2057,653,193,54,17,9,2,0,0,0
2672,4322015,1583650,546996,184878,60585,19979,6325,2071,652,197,54,15,9,3,0,0,0
2673,4318259,1582167,546877,184588,60805,20010,6347,2078,681,190,52,15,8,2,0,0,0
2674,4315125,1581009,546321,184462,60541,20011,6344,2062,651,196,58,15,8,2,0,0,0
2675,4311437,1580267,545993,184340,60342,19861,6306,2066,649,190,56,13,8,3,0,0,0
2676,4308023,1578696,545694,184159,60377,19897,6328,2108,683,199,63,18,9,2,0,0,0
2677,4304490,1577385,545503,184002,60439,19854,6307,2058,654,203,59,16,9,3,0,0,0
2678,4301560,1576379,544731,183863,60253,19758,6241,2014,639,187,52,16,10,4,0,0,0
2679,4297790,1574882,544235,183842,60367,19924,6375,2053,647,203,59,18,12,4,0,0,0
2680,4293638,1573975,544300,183793,60237,19829,6272,2049,649,184,51,16,8,3,0,0,0
2681,4290531,1572719,543703,183438,60137,19851,6243,2040,658,193,53,16,9,3,0,0,0
2682,4286375,1571317,543398,183618,60262,19876,6324,2063,661,200,57,16,10,4,0,0,0
2683,4283082,1570022,542841,183452,60138,19841,6348,2098,662,193,57,18,9,3,0,0,0
2684,4279754,1568845,542354,183055,60203,19872,6281,2041,655,200,55,18,9,3,0,0,0
2685,4275939,1567459,542217,183164,60069,19824,6250,2050,658,201,58,18,11,4,0,0,0
2686,4272768,1566225,541615,182781,60001,19746,6301,2095,672,203,59,18,10,3,0,0,0
2687,4268989,1565251,541180,182628,59933,19809,6299,2053,651,194,54,16,8,3,0,0,0
2688,4265674,1563613,540622,182623,60008,19851,6334,2084,663,196,56,18,10,4,0,0,0
2689,4261237,1562939,540774,182520,59892,19793,6292,2073,669,203,57,18,9,3,0,0,0
2690,4257813,1561522,540218,182389,60127,19840,6292,2064,658,191,54,20,10,3,0,0,0
2691,4254948,1560199,539759,182133,59850,19717,6299,2072,664,192,57,19,10,4,0,0,0
2692,4251442,1559154,538960,182127,59850,19826,6280,2056,654,196,53,16,10,3,0,0,0
2693,4247531,1557599,539178,182220,59716,19680,6257,2048,663,203,56,18,8,3,0,0,0
2694,4243563,1556690,538667,181950,59840,19753,6275,2067,652,196,51,14,7,4,0,0,0
2695,4240397,1555373,538240,181827,59605,19587,6250,2054,660,199,58,15,8,3,0,0,0
2696,4236946,1553939,537691,181470,59681,19740,6320,2084,666,198,57,17,7,3,0,0,0
2697,4233582,1552162,537435,181538,59649,19678,6284,2082,658,204,58,17,9,4,0,0,0
2698,4229617,1551614,536823,181413,59524,19655,6260,2056,649,201,59,16,7,3,0,0,0
2699,4225744,1550447,536621,181157,59672,19652,6259,2036,643,188,48,16,8,3,0,0,0
2700,4222827,1549146,536225,180866,59430,19557,6230,2032,649,183,47,13,6,2,0,0,0
2701,4219849,1547969,535385,180565,59393,19537,6250,2069,659,188,50,13,4,1,0,0,0
2702,4215095,1546749,535509,180988,59491,19584,6269,2070,641,188,48,12,6,1,0,0,0
2703,4212296,1545268,535182,180535,59187,19576,6283,2060,645,187,48,15,5,2,0,0,0
2704,4208464,1544528,534395,180312,59243,19623,6255,2058,661,195,52,15,6,1,0,0,0
2705,4205717,1542500,533901,180269,59211,19534,6212,2051,656,196,55,14,6,1,0,0,0
2706,4201111,1541576,533778,180479,59242,19503,6196,2036,649,190,51,15,8,2,0,0,0
2707,4198004,1540408,533094,180040,59130,19535,6230,2011,641,186,49,13,4,1,0,0,0
2708,4193814,1539129,533103,180296,58967,19399,6205,2039,645,187,51,12,4,1,0,0,0
2709,4190557,1537996,532273,179950,59242,19401,6158,2010,631,183,51,15,7,2,0,0,0
2710,4187068,1536483,532075,179944,59077,19452,6194,2025,625,183,50,12,4,1,0,0,0
2711,4183266,1535657,531560,179748,59014,19497,6210,2036,653,192,53,16,6,1,0,0,0
2712,4180310,1534294,531075,179433,58866,19434,6221,2042,652,190,59,16,7,2,0,0,0
2713,4176236,1532919,530855,179543,58954,19402,6225,2046,647,190,51,16,7,1,0,0,0
2714,4172897,1531989,530237,179161,58883,19366,6166,2011,629,179,45,12,4,1,0,0,0
2715,4169204,1530674,529782,179106,58774,19338,6188,2059,662,199,57,14,6,2,0,0,0
2716,4165586,1528928,529423,178969,58861,19443,6289,2112,662,198,55,15,5,1,0,0,0
2717,4161709,1527897,529425,178970,58649,19304,6161,2020,639,187,47,11,5,1,0,0,0
2718,4158585,1526608,528717,178468,58706,19408,6253,2067,654,182,46,13,5,2,0,0,0
2719,4155023,1526203,527681,178309,58677,19383,6208,2050,634,187,53,14,5,1,0,0,0
2720,4151074,1523475,528470,178688,58773,19414,6264,2066,649,194,53,15,6,1,0,0,0
2721,4147250,1522919,527847,178497,58607,19346,6222,2053,655,195,52,15,6,2,0,0,0
2722,4144055,1521630,527090,178107,58690,19305,6241,2089,660,194,50,13,5,1,0,0,0
2723,4140304,1520646,526815,178028,58410,19293,6162,2031,633,192,53,15,6,2,0,0,0
2724,4136925,1519211,526519,177706,58284,19256,6192,2054,633,189,55,16,6,1,0,0,0
2725,4133127,1517811,525871,177913,58372,19301,6175,2041,637,186,48,14,4,1,0,0,0
2726,4129922,1516469,525361,177559,58512,19271,6174,2031,637,196,57,16,6,2,0,0,0
2727,4126011,1514438,525484,178130,58528,19243,6158,2048,627,182,54,15,6,1,0,0,0
2728,4122575,1514548,524707,177427,58214,19140,6122,1993,629,178,49,15,6,1,0,0,0
2729,4119162,1513047,524323,177176,58124,19096,6138,2052,649,199,54,18,6,2,0,0,0
2730,4115597,1511473,524057,176987,58214,19171,6099,1998,628,183,52,18,6,1,0,0,0
2731,4111205,1510204,523624,177151,58444,19252,6176,2000,625,176,45,12,5,1,0,0,0
2732,4107759,1509329,523046,176776,58106,19225,6152,2041,648,194,54,14,6,2,0,0,0
2733,4104561,1507600,522887,176968,57904,19132,6065,2001,618,175,50,15,4,1,0,0,0
2734,4100710,1506555,522490,176660,58082,19147,6128,2012,636,190,53,18,7,2,0,0,0
2735,4097914,1504869,521579,176661,58171,19192,6137,1999,619,185,48,13,5,1,0,0,0
2736,4092989,1504088,521978,176524,58100,19116,6103,2023,635,188,49,14,5,1,0,0,0
2737,4090176,1502671,521010,176238,58007,19095,6123,2019,619,190,56,18,6,2,0,0,0
2738,4086375,1501089,520669,176246,57980,19136,6193,2044,644,188,55,18,6,1,0,0,0
2739,4082545,1500359,520282,175974,57876,19045,6106,1991,617,178,57,18,6,1,0,0,0
2740,4079728,1498380,519984,175676,57859,19030,6142,2019,640,193,56,17,5,2,0,0,0
2741,4075856,1497480,519429,175812,57898,18979,6065,2013,641,190,56,14,4,1,0,0,0
2742,4072378,1496618,519041,175397,57582,19000,6088,2003,642,197,62,17,6,2,0,0,0
2743,4068398,1495508,518184,175496,57775,19058,6103,2005,636,186,58,17,6,1,0,0,0
2744,4065380,1493459,518001,175150,57612,19126,6146,2029,653,194,57,15,4,1,0,0,0
2745,4061401,1492316,517618,175099,57614,19027,6161,2038,656,203,60,17,7,2,0,0,0
2746,4057087,1491379,517493,175049,57667,19058,6097,2025,630,191,58,16,6,1,0,0,0
2747,4053697,1490142,517175,174966,57548,18955,6050,2006,637,197,59,21,8,2,0,0,0
2748,4051130,1488810,516522,174578,57257,18933,6048,1980,629,183,52,15,5,1,0,0,0
2749,4046949,1487226,516018,174762,57490,19029,6097,2017,654,199,59,18,5,1,0,0,0
2750,4043188,1486255,515561,174397,57518,18993,6064,2013,631,196,58,19,6,2,0,0,0
2751,4039610,1484714,515143,174604,57322,18920,6066,2004,637,180,53,15,6,1,0,0,0
2752,4036092,1483502,514556,174338,57357,18982,6050,2005,633,180,52,16,5,2,0,0,0
2753,4032385,1482433,514274,174160,57319,18929,6073,2004,633,189,55,15,5,1,0,0,0
2754,4028672,1480888,514083,174231,57294,18978,6067,2017,644,193,56,17,5,1,0,0,0
2755,4025763,1479568,513573,173684,57112,18910,6021,1966,630,195,58,18,8,2,0,0,0
2756,4021080,1478471,513287,173812,57221,18983,6097,2014,639,186,56,14,5,1,0,0,0
2757,4017502,1477125,512532,173840,57306,18958,6044,2000,643,191,57,17,6,1,0,0,0
2758,4014429,1476201,512437,173253,56867,18714,5979,1970,643,190,62,19,6,1,0,0,0
2759,4010499,1475246,511580,173332,57068,18843,6013,1983,628,189,62,21,7,1,0,0,0
2760,4007293,1472974,511448,173487,57045,18831,6041,2000,642,197,59,15,5,2,0,0,0
2761,4003539,1472224,511076,173083,56772,18801,6004,1970,643,192,55,18,5,1,0,0,0
2762,3999313,1470866,510634,172992,56999,18912,6080,1990,650,198,62,19,6,2,0,0,0
2763,3995421,1469745,510512,172766,56912,18778,6036,1988,636,186,57,17,5,1,0,0,0
2764,3992957,1468101,509681,172686,56798,18704,5955,1968,632,197,56,16,4,1,0,0,0
2765,3988528,1467344,509345,172535,56901,18796,6065,2006,643,207,61,18,5,2,0,0,0
2766,3985647,1465902,508960,171901,56756,18752,6028,1970,630,195,59,18,5,1,0,0,0
2767,3981891,1464383,508288,172076,56699,18769,6061,2040,641,206,65,21,7,2,0,0,0
2768,3977889,1462707,508140,172130,56845,18842,5977,1993,652,205,66,19,5,1,0,0,0
2769,3974901,1461772,507634,171675,56514,18718,5959,1957,634,186,59,16,5,1,0,0,0
2770,3970612,1460420,507326,171965,56668,18759,6021,1998,663,208,63,18,6,2,0,0,0
2771,3967521,1459200,506843,171568,56447,18742,5985,1966,640,187,64,21,5,1,0,0,0
2772,3962491,1458309,506484,171862,56663,18812,5994,1967,631,192,63,22,7,2,0,0,0
2773,3960402,1456555,505844,171219,56371,18635,5931,1955,623,188,58,20,4,1,0,0,0
2774,3955548,1455609,505633,171361,56515,18730,5976,1993,650,194,61,18,5,1,0,0,0
2775,3952158,1454268,505289,171317,56486,18675,5937,1954,640,187,55,18,6,1,0,0,0
2776,3948812,1452832,505058,170910,56421,18636,5925,1964,631,193,66,24,8,1,0,0,0
2777,3945319,1452001,504020,170927,56096,18567,5952,1977,634,188,64,22,6,2,0,0,0
2778,3941697,1450310,503754,170674,56162,18636,5946,1966,641,193,60,20,6,1,0,0,0
2779,3937724,1448876,503463,170729,56259,18623,5968,1967,639,198,69,23,8,2,0,0,0
2780,3934509,1448052,502619,170320,56173,18680,5959,1990,642,197,68,25,8,1,0,0,0
2781,3930740,1446634,502476,170139,56073,18705,6016,1972,649,195,65,23,8,1,0,0,0
2782,3926829,1444851,502467,170252,56155,18573,5939,1975,640,197,67,21,8,2,0,0,0
2783,3922894,1444113,501738,170090,56051,18599,5916,1934,633,193,63,21,6,1,0,0,0
2784,3919731,1442579,501176,169758,56050,18609,5964,1969,644,200,73,28,8,2,0,0,0
2785,3915712,1441772,501108,169703,55901,18525,5910,1942,628,191,64,23,5,1,0,0,0
2786,3912698,1440133,500063,169655,55979,18549,5914,1935,630,192,62,20,5,2,0,0,0
2787,3908852,1438613,499979,169342,55957,18552,5923,1957,634,195,66,25,5,1,0,0,0
2788,3903877,1437903,499761,169669,55861,18580,5880,1934,624,185,62,21,4,1,0,0,0
2789,3901758,1436091,498969,169089,55815,18536,5904,1965,617,187,62,24,6,1,0,0,0
2790,3897572,1435235,498905,168926,55752,18467,5910,1966,632,191,68,22,4,1,0,0,0
2791,3893819,1433307,498603,169017,55861,18495,5929,1958,623,194,66,23,6,2,0,0,0
2792,3890254,1432755,497767,168670,55633,18388,5825,1952,633,185,60,22,6,1,0,0,0
2793,3886325,1431352,497338,168620,55509,18550,5926,2005,638,193,67,24,7,2,0,0,0
2794,3883326,1429886,497045,168409,55502,18317,5902,1940,637,194,63,19,5,1,0,0,0
2795,3879492,1428758,496271,168478,55608,18428,5798,1909,622,187,70,26,8,2,0,0,0
2796,3875920,1427038,496139,168175,55491,18401,5871,1945,631,188,65,23,5,1,0,0,0
2797,3871345,1425899,495957,168282,55429,18469,5893,1925,629,202,70,20,6,1,0,0,0
2798,3868407,1424452,495542,167874,55375,18378,5912,1931,628,189,58,18,5,1,0,0,0
2799,3864622,1423806,494677,167664,55476,18429,5880,1924,616,186,62,17,4,1,0,0,0
2800,3861306,1421621,494379,167675,55374,18402,5902,1962,656,206,70,26,7,2,0,0,0
2801,3857937,1420332,493598,167605,55236,18397,5839,1938,638,197,67,20,4,1,0,0,0
2802,3853744,1418928,493679,167473,55328,18424,5877,1926,627,186,64,22,6,2,0,0,0
2803,3850209,1418269,492811,167335,55246,18346,5889,1934,637,202,68,23,5,1,0,0,0
2804,3846236,1416884,492646,167017,55327,18368,5886,1941,639,194,66,23,6,2,0,0,0
2805,3843028,1415002,492307,167023,55177,18311,5816,1889,622,188,58,18,4,1,0,0,0
2806,3838995,1414565,491302,166981,55017,18229,5836,1938,642,198,63,20,7,2,0,0,0
2807,3835557,1413011,491485,166740,54938,18197,5785,1889,618,182,57,18,4,1,0,0,0
2808,3831659,1411524,491227,166576,55048,18202,5822,1898,619,181,55,18,4,1,0,0,0
2809,3827727,1410460,490405,166647,54941,18172,5822,1930,635,195,63,24,8,2,0,0,0
2810,3824175,1408989,489804,166451,54995,18240,5817,1926,626,190,58,20,5,1,0,0,0
2811,3820865,1407776,489405,166223,54893,18218,5808,1898,619,185,58,26,7,2,0,0,0
2812,3816933,1406270,488989,166190,55044,18271,5836,1930,641,195,61,18,6,1,0,0,0
2813,3812724,1405255,488731,166015,54899,18290,5819,1928,632,190,57,21,7,2,0,0,0
2814,3809882,1403542,487923,165787,54821,18216,5793,1916,625,191,66,22,6,1,0,0,0
2815,3806273,1402479,487648,165408,54893,18195,5810,1890,612,180,59,20,7,2,0,0,0
2816,3802280,1401060,487606,165601,54610,18110,5818,1912,618,189,61,19,4,1,0,0,0
2817,3798095,1400012,486875,165564,54767,18105,5804,1922,635,190,61,24,6,2,0,0,0
2818,3794620,1398107,486816,165497,54556,18067,5784,1926,620,192,65,23,5,1,0,0,0
2819,3791217,1397041,486239,165053,54620,18177,5824,1902,615,188,59,19,5,2,0,0,0
2820,3787434,1396000,485661,165067,54556,18069,5762,1911,615,186,59,19,6,1,0,0,0
2821,3783529,1394852,485227,164731,54479,18146,5734,1903,621,193,63,23,4,1,0,0,0
2822,3780125,1393321,484750,164690,54374,17988,5746,1890,607,181,61,21,4,1,0,0,0
2823,3776741,1391936,484249,164460,54376,18107,5810,1875,605,190,62,23,5,1,0,0,0
2824,3772594,1390817,483856,164626,54288,18033,5759,1892,619,185,60,20,4,1,0,0,0
2825,3768750,1389275,483614,164273,54320,18064,5767,1924,630,192,67,20,5,1,0,0,0
2826,3764872,1388095,483148,164099,54379,18094,5766,1877,611,193,66,23,6,2,0,0,0
2827,3762443,1386657,482182,163852,54175,18023,5779,1898,617,188,69,23,5,1,0,0,0
2828,3758034,1385148,482152,163861,54211,18079,5759,1948,631,195,67,24,5,2,0,0,0
2829,3753919,1384223,481750,163692,54085,18031,5773,1889,616,182,63,22,5,1,0,0,0
2830,3750706,1382612,481368,163361,54039,17997,5787,1921,629,184,64,20,7,2,0,0,0
2831,3746941,1381437,481015,163393,54026,18011,5717,1879,612,183,62,20,5,1,0,0,0
2832,3742869,1380205,480542,163192,54078,18005,5744,1882,619,192,70,21,8,2,0,0,0
2833,3739071,1379201,480176,162980,53661,17889,5746,1921,625,191,67,19,5,1,0,0,0
2834,3735598,1377337,479730,163003,53936,17990,5772,1885,625,188,61,22,7,2,0,0,0
2835,3731374,1376684,479120,163063,53902,17906,5728,1896,632,187,61,20,6,1,0,0,0
2836,3728360,1374881,478784,162630,53687,17888,5693,1887,611,184,62,20,6,2,0,0,0
2837,3724249,1373624,478463,162443,53665,17854,5765,1913,653,202,71,23,6,1,0,0,0
2838,3720290,1372143,478186,162628,53859,17967,5741,1895,616,189,62,22,7,2,0,0,0
2839,3717334,1370880,477393,162055,53708,17920,5727,1890,626,190,62,19,6,1,0,0,0
2840,3712827,1369860,477009,162183,53689,17831,5730,1891,614,185,64,22,6,2,0,0,0
2841,3709789,1367997,476429,161998,53630,17928,5808,1904,618,183,63,23,6,1,0,0,0
