# regions: k[3001,6500]xN[2,1e7] + k[16,6500]xN[1e7+1,3e7]; npoints=145762074292 degenerate=34539342 ambig=20
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,ff17,ff18,none
1054,21404411,4978870,1062503,217949,43486,8687,1625,304,53,5,0,0,0,0,0,0,0,0,0
1055,21404397,4980613,1061643,217313,43206,8548,1621,298,52,5,0,0,0,0,0,0,0,0,0
1056,21401424,4981922,1062637,217975,43459,8508,1609,283,54,4,0,0,0,0,0,0,0,0,0
1057,21401080,4980445,1063367,218740,43653,8548,1617,291,57,6,0,0,0,0,0,0,0,0,0
1058,21394999,4984953,1064525,219157,43614,8597,1637,311,55,4,0,0,0,0,0,0,0,0,0
1059,21390179,4986970,1066668,219653,43728,8594,1601,283,61,7,0,0,0,0,0,0,0,0,0
1060,21382300,4991847,1068761,220407,43926,8617,1622,284,52,4,0,0,0,0,0,0,0,0,0
1061,21385172,4990483,1067763,219981,43919,8575,1622,313,48,6,0,0,0,0,0,0,0,0,0
1062,21384850,4990965,1067581,219912,43900,8580,1639,300,51,5,0,0,0,0,0,0,0,0,0
1063,21381338,4992108,1069033,220387,44197,8692,1669,302,52,7,0,0,0,0,0,0,0,0,0
1064,21377518,4994179,1070656,220678,44221,8665,1645,306,49,5,0,0,0,0,0,0,0,0,0
1065,21377775,4993231,1070942,221048,44299,8703,1626,292,52,5,0,0,0,0,0,0,0,0,0
1066,21372573,4997428,1071614,221185,44319,8724,1625,303,60,8,0,0,0,0,0,0,0,0,0
1067,21367485,4997971,1074922,221929,44690,8793,1652,300,55,7,0,0,0,0,0,0,0,0,0
1068,21368794,4998018,1074245,221647,44437,8824,1675,301,56,9,0,0,0,0,0,0,0,0,0
1069,21369999,4998734,1072819,221229,44441,8669,1668,300,57,10,0,0,0,0,0,0,0,0,0
1070,21362005,5001679,1075711,222651,44956,8853,1729,323,59,10,0,0,0,0,0,0,0,0,0
1071,21355228,5006318,1077195,223145,45001,8966,1745,324,57,9,0,0,0,0,0,0,0,0,0
1072,21355659,5005906,1077336,223153,44917,8836,1666,311,49,8,0,0,0,0,0,0,0,0,0
1073,21353035,5006167,1078878,223731,45060,8911,1706,314,53,6,0,0,0,0,0,0,0,0,0
1074,21349570,5009703,1078725,223744,45041,8983,1735,332,58,4,0,0,0,0,0,0,0,0,0
1075,21352176,5008706,1077346,223662,44991,8933,1728,313,52,8,1,0,0,0,0,0,0,0,0
1076,21345881,5010347,1080545,224720,45275,8988,1789,313,56,8,1,0,0,0,0,0,0,0,0
1077,21346087,5011878,1079598,224286,44955,8973,1744,326,61,8,2,0,0,0,0,0,0,0,0
1078,21339296,5016166,1081833,224346,45126,8975,1763,332,51,8,2,0,0,0,0,0,0,0,0
1079,21344621,5013246,1080126,224049,44827,8863,1741,347,57,8,0,0,0,0,0,0,0,0,0
1080,21338458,5016105,1082093,224969,45236,8991,1794,338,57,5,0,0,0,0,0,0,0,0,0
1081,21333523,5019155,1083635,225159,45392,9021,1744,355,71,6,0,0,0,0,0,0,0,0,0
1082,21343961,5011431,1081846,224517,45095,8973,1752,359,65,5,0,0,0,0,0,0,0,0,0
1083,21333723,5019572,1082825,225332,45405,9098,1763,343,70,6,0,0,0,0,0,0,0,0,0
1084,21329408,5020979,1084746,225901,45570,9118,1756,351,69,12,0,0,0,0,0,0,0,0,0
1085,21324827,5023953,1086187,226233,45513,9090,1742,361,72,14,1,0,0,0,0,0,0,0,0
1086,21327386,5023401,1085066,225658,45472,8985,1685,342,68,11,1,0,0,0,0,0,0,0,0
1087,21321911,5026681,1086713,226009,45496,9045,1741,362,63,8,2,0,0,0,0,0,0,0,0
1088,21325694,5024722,1085346,225655,45417,9021,1732,367,73,8,2,0,0,0,0,0,0,0,0
1089,21314973,5031255,1088319,226452,45709,9140,1739,352,68,7,2,0,0,0,0,0,0,0,0
1090,21319081,5027436,1088109,226627,45691,9065,1722,332,70,8,0,0,0,0,0,0,0,0,0
1091,21317157,5028818,1088306,226673,45871,9172,1756,345,66,8,0,0,0,0,0,0,0,0,0
1092,21312236,5031664,1089628,227155,46052,9165,1752,330,59,7,0,0,0,0,0,0,0,0,0
1093,21310867,5032567,1089598,227443,46238,9216,1783,347,67,8,0,0,0,0,0,0,0,0,0
1094,21306835,5034225,1091917,227425,46263,9172,1774,355,65,7,0,0,0,0,0,0,0,0,0
1095,21301290,5037835,1092982,228260,46214,9250,1781,360,63,10,2,0,0,0,0,0,0,0,0
1096,21298055,5039606,1093653,228915,46534,9290,1793,355,56,8,1,0,0,0,0,0,0,0,0
1097,21301212,5037758,1092677,228450,46421,9332,1777,344,56,13,4,0,0,0,0,0,0,0,0
1098,21295159,5041126,1094792,228928,46644,9349,1803,356,57,11,2,0,0,0,0,0,0,0,0
1099,21295312,5041491,1094544,228777,46504,9258,1751,361,59,13,4,0,0,0,0,0,0,0,0
1100,21299206,5037291,1094658,229098,46492,9291,1793,365,58,7,2,0,0,0,0,0,0,0,0
1101,21293353,5042111,1095432,229057,46605,9300,1749,374,61,9,2,0,0,0,0,0,0,0,0
1102,21288500,5044227,1096902,230001,46922,9443,1812,368,55,9,4,2,0,0,0,0,0,0,0
1103,21285787,5047260,1097510,229500,46653,9306,1753,371,55,10,3,2,0,0,0,0,0,0,0
1104,21285204,5047342,1097709,229513,46762,9313,1789,368,64,11,1,0,0,0,0,0,0,0,0
1105,21280373,5050150,1098556,230283,47008,9461,1862,381,73,15,3,0,0,0,0,0,0,0,0
1106,21277089,5051753,1099976,230636,46989,9398,1807,354,63,16,4,0,0,0,0,0,0,0,0
1107,21272481,5056099,1100353,230664,46908,9385,1800,360,59,14,3,0,0,0,0,0,0,0,0
1108,21277026,5051245,1100535,230838,47002,9333,1768,359,68,16,3,0,0,0,0,0,0,0,0
1109,21273597,5053270,1101204,231067,47348,9386,1784,360,70,15,2,0,0,0,0,0,0,0,0
1110,21268984,5056108,1102753,231475,47280,9338,1790,352,61,12,3,0,0,0,0,0,0,0,0
1111,21271974,5054258,1102115,231252,47138,9407,1786,348,67,11,2,0,0,0,0,0,0,0,0
1112,21267018,5056692,1104126,231731,47116,9359,1797,338,64,14,4,0,0,0,0,0,0,0,0
1113,21262393,5059190,1105229,232301,47254,9511,1841,360,66,15,4,0,0,0,0,0,0,0,0
1114,21259291,5060823,1106286,232482,47487,9562,1840,363,64,16,3,0,0,0,0,0,0,0,0
1115,21260639,5060653,1105317,232404,47367,9483,1833,348,63,18,3,0,0,0,0,0,0,0,0
1116,21261387,5060307,1105360,232144,47419,9454,1845,356,65,15,4,0,0,0,0,0,0,0,0
1117,21258472,5061939,1106335,232433,47418,9414,1860,358,63,15,2,0,0,0,0,0,0,0,0
1118,21263788,5058580,1104303,232303,47586,9434,1856,359,66,16,2,0,0,0,0,0,0,0,0
1119,21256821,5063616,1106091,232562,47542,9445,1857,345,64,15,1,0,0,0,0,0,0,0,0
1120,21253170,5065532,1106913,232927,47912,9589,1857,340,59,13,1,0,0,0,0,0,0,0,0
1121,21249489,5066515,1108747,233566,47938,9629,1881,372,65,17,2,0,0,0,0,0,0,0,0
1122,21246822,5067470,1109971,233790,48072,9701,1883,374,68,18,2,0,0,0,0,0,0,0,0
1123,21240673,5070664,1111989,234611,48223,9668,1882,381,74,19,3,0,0,0,0,0,0,0,0
1124,21240120,5072242,1111365,234581,47990,9561,1856,377,78,21,1,0,0,0,0,0,0,0,0
1125,21234076,5073794,1113999,235772,48355,9788,1903,408,83,21,4,0,0,0,0,0,0,0,0
1126,21234054,5075021,1113698,235278,48143,9666,1900,407,91,24,5,0,0,0,0,0,0,0,0
1127,21232647,5074861,1114593,235782,48366,9727,1909,414,87,16,4,0,0,0,0,0,0,0,0
1128,21228122,5077311,1116247,235981,48538,9761,1906,427,87,16,4,0,0,0,0,0,0,0,0
1129,21230093,5077276,1114772,235529,48499,9717,1907,433,94,20,4,0,0,0,0,0,0,0,0
1130,21225797,5079318,1116337,236142,48697,9740,1911,412,91,22,4,0,0,0,0,0,0,0,0
1131,21222935,5080721,1117154,236506,48822,9774,1940,412,96,25,3,0,0,0,0,0,0,0,0
1132,21218478,5084273,1118048,236403,48899,9759,1879,412,104,23,4,0,0,0,0,0,0,0,0
1133,21218936,5083433,1118310,236624,48715,9835,1926,415,97,17,2,0,0,0,0,0,0,0,0
1134,21212689,5085235,1121294,237616,49220,9875,1947,422,93,16,3,0,0,0,0,0,0,0,0
1135,21209996,5087517,1121842,237743,48964,9843,1952,416,91,12,2,0,0,0,0,0,0,0,0
1136,21212417,5086083,1120620,238050,48982,9795,1983,416,87,9,2,0,0,0,0,0,0,0,0
1137,21205026,5090145,1123022,238662,49118,9944,1966,418,81,10,3,0,0,0,0,0,0,0,0
1138,21203136,5091538,1123525,238481,49291,9944,1972,411,85,12,2,0,0,0,0,0,0,0,0
1139,21195936,5095594,1125575,239392,49379,10012,2037,401,91,14,2,0,0,0,0,0,0,0,0
1140,21196419,5094729,1125606,239402,49410,10123,2065,411,100,19,4,0,0,0,0,0,0,0,0
1141,21194650,5096690,1125632,239371,49347,10052,2051,390,93,15,3,0,0,0,0,0,0,0,0
1142,21188467,5099475,1127730,240201,49870,10127,2059,400,82,16,4,0,0,0,0,0,0,0,0
1143,21178422,5104067,1131431,241467,50055,10243,2156,403,87,17,4,0,0,0,0,0,0,0,0
1144,21182631,5102505,1129365,241233,49944,10228,2085,393,86,19,5,0,0,0,0,0,0,0,0
1145,21182739,5103146,1129278,240799,49809,10212,2067,400,86,16,6,0,0,0,0,0,0,0,0
1146,21179452,5105041,1129962,241403,49777,10200,2034,389,87,21,7,0,0,0,0,0,0,0,0
1147,21179531,5104978,1129782,241444,50017,10185,2061,393,80,18,6,2,0,0,0,0,0,0,0
1148,21173181,5107983,1132212,242238,50133,10153,2055,380,87,23,4,1,0,0,0,0,0,0,0
1149,21173810,5108044,1131576,242037,50137,10280,2077,395,87,21,5,1,0,0,0,0,0,0,0
1150,21167201,5111852,1133734,242701,50183,10296,2022,380,87,20,4,0,0,0,0,0,0,0,0
1151,21169885,5109940,1133002,242415,50313,10317,2089,411,83,19,4,0,0,0,0,0,0,0,0
1152,21165589,5111991,1134273,243161,50447,10374,2093,408,96,26,5,0,0,0,0,0,0,0,0
1153,21162279,5114783,1134708,243234,50535,10406,2098,428,92,24,4,0,0,0,0,0,0,0,0
1154,21162255,5113643,1135512,243251,50507,10537,2136,442,91,20,5,0,0,0,0,0,0,0,0
1155,21157711,5117135,1136557,243417,50661,10415,2106,434,90,22,5,0,0,0,0,0,0,0,0
1156,21156074,5118217,1136969,243529,50736,10424,2115,434,86,21,5,1,0,0,0,0,0,0,0
1157,21151263,5120993,1138318,243961,50892,10466,2063,427,91,27,6,1,0,0,0,0,0,0,0
1158,21153254,5119539,1137772,244210,50846,10423,2072,423,87,27,5,0,0,0,0,0,0,0,0
1159,21149666,5120601,1139818,244473,50975,10427,2049,433,80,23,5,0,0,0,0,0,0,0,0
1160,21147674,5121869,1140343,244571,51003,10459,2035,429,90,25,3,0,0,0,0,0,0,0,0
1161,21152121,5118198,1139908,244557,50857,10465,2048,455,79,16,3,1,0,0,0,0,0,0,0
1162,21143861,5124621,1141708,244532,50859,10449,2062,447,83,20,3,1,0,0,0,0,0,0,0
1163,21140357,5127095,1141826,245016,51046,10539,2077,449,78,18,2,1,0,0,0,0,0,0,0
1164,21134312,5129174,1144525,246091,51221,10502,2084,460,82,27,3,2,0,0,0,0,0,0,0
1165,21135501,5127539,1144746,246403,51246,10563,2102,469,80,25,4,2,0,0,0,0,0,0,0
1166,21135591,5129089,1144008,246011,50892,10443,2063,461,77,18,2,1,0,0,0,0,0,0,0
1167,21127763,5132489,1146504,246948,51462,10624,2119,460,76,20,2,1,0,0,0,0,0,0,0
1168,21118856,5137953,1149005,247655,51701,10723,2116,475,80,25,2,1,0,0,0,0,0,0,0
1169,21120633,5136193,1149001,247595,51720,10646,2143,466,86,27,3,1,0,0,0,0,0,0,0
1170,21121283,5135392,1149413,247565,51799,10627,2102,448,80,27,3,2,0,0,0,0,0,0,0
1171,21116338,5137824,1151187,247982,51808,10783,2142,461,82,25,3,1,0,0,0,0,0,0,0
1172,21115718,5138550,1151150,247943,51859,10781,2107,441,81,23,1,0,0,0,0,0,0,0,0
1173,21111203,5141445,1152305,248245,51918,10860,2167,469,86,24,1,0,0,0,0,0,0,0,0
1174,21109938,5142187,1152500,248528,51921,10795,2186,464,85,26,2,0,0,0,0,0,0,0,0
1175,21105686,5145180,1153207,248778,52106,10788,2172,491,86,26,2,0,0,0,0,0,0,0,0
1176,21108178,5143334,1153327,248350,51906,10764,2115,453,78,28,2,0,0,0,0,0,0,0,0
1177,21107112,5144821,1152856,248363,51904,10767,2156,466,81,27,4,2,0,0,0,0,0,0,0
1178,21104834,5145278,1154055,249000,51881,10812,2123,480,78,27,3,1,0,0,0,0,0,0,0
1179,21108107,5142113,1153872,248911,52038,10759,2163,481,96,29,4,1,0,0,0,0,0,0,0
1180,21103716,5145241,1154864,249229,51998,10775,2162,480,74,21,3,1,0,0,0,0,0,0,0
1181,21099211,5148293,1156033,249418,52020,10868,2159,456,69,15,1,0,0,0,0,0,0,0,0
1182,21096427,5150605,1156940,249229,51986,10751,2177,438,79,19,2,0,0,0,0,0,0,0,0
1183,21098718,5148220,1157008,249389,52063,10695,2175,428,82,17,3,0,0,0,0,0,0,0,0
1184,21094473,5150072,1158237,250071,52310,10864,2187,424,87,17,2,0,0,0,0,0,0,0,0
1185,21091444,5152063,1158876,250426,52368,10792,2186,417,84,19,4,0,0,0,0,0,0,0,0
1186,21087242,5154938,1159838,250633,52576,10869,2242,428,80,20,5,0,0,0,0,0,0,0,0
1187,21088695,5152971,1159519,251217,52675,10861,2221,421,84,19,4,0,0,0,0,0,0,0,0
1188,21085433,5155906,1160234,251082,52491,10785,2214,430,77,17,3,0,0,0,0,0,0,0,0
1189,21079465,5158616,1162324,251553,53073,10897,2191,428,75,13,3,0,0,0,0,0,0,0,0
1190,21079815,5157589,1162482,252213,53176,10831,2197,417,81,13,4,0,0,0,0,0,0,0,0
1191,21076994,5159722,1163295,252046,53122,10877,2140,432,73,13,4,0,0,0,0,0,0,0,0
1192,21072287,5162292,1164487,252621,53478,10956,2148,422,77,15,4,0,0,0,0,0,0,0,0
1193,21067464,5165467,1165836,252819,53455,10988,2175,440,78,16,2,0,0,0,0,0,0,0,0
1194,21068925,5162695,1166232,253403,53708,10982,2220,435,78,22,4,0,0,0,0,0,0,0,0
1195,21064725,5165612,1167658,253290,53667,11015,2222,445,82,26,4,0,0,0,0,0,0,0,0
1196,21062209,5166259,1168261,254279,53872,11071,2214,455,77,22,3,0,0,0,0,0,0,0,0
1197,21063399,5165138,1167973,254188,54042,11157,2233,464,76,23,3,0,0,0,0,0,0,0,0
1198,21057330,5167883,1170216,255141,54267,11133,2258,475,90,25,3,0,0,0,0,0,0,0,0
1199,21057090,5168071,1170506,254968,54219,11127,2254,447,87,22,3,0,0,0,0,0,0,0,0
1200,21051960,5171374,1171387,255768,54240,11173,2256,444,83,17,2,0,0,0,0,0,0,0,0
1201,21050557,5172366,1171860,255737,54272,11192,2232,459,98,23,1,0,0,0,0,0,0,0,0
1202,21046490,5174835,1172574,256363,54327,11231,2260,476,102,20,1,0,0,0,0,0,0,0,0
1203,21045112,5175774,1173471,256192,54283,11183,2225,468,103,18,2,0,0,0,0,0,0,0,0
1204,21041968,5177171,1174915,256446,54371,11206,2243,484,107,19,2,0,0,0,0,0,0,0,0
1205,21039860,5178180,1174749,257024,54574,11403,2307,490,117,22,2,0,0,0,0,0,0,0,0
1206,21037738,5179265,1175958,257382,54377,11371,2225,464,97,18,2,0,0,0,0,0,0,0,0
1207,21037375,5180689,1174912,257075,54521,11369,2246,483,108,17,1,0,0,0,0,0,0,0,0
1208,21036149,5179838,1176826,257246,54422,11465,2272,469,109,17,1,0,0,0,0,0,0,0,0
1209,21033838,5181209,1177397,257372,54619,11531,2255,468,115,17,1,0,0,0,0,0,0,0,0
1210,21032176,5182252,1177733,257632,54764,11431,2256,468,107,16,1,0,0,0,0,0,0,0,0
1211,21027528,5184942,1178851,258254,54859,11492,2259,477,122,20,3,0,0,0,0,0,0,0,0
1212,21029350,5182962,1179190,258328,54832,11492,2239,469,103,17,4,0,0,0,0,0,0,0,0
1213,21027093,5184912,1179277,258447,54759,11447,2229,457,106,17,3,0,0,0,0,0,0,0,0
1214,21024139,5187455,1179454,258709,54870,11511,2214,449,103,13,2,0,0,0,0,0,0,0,0
1215,21024414,5187432,1179277,258689,54923,11427,2226,471,108,15,3,0,0,0,0,0,0,0,0
1216,21019949,5189179,1181270,259156,55007,11409,2263,460,114,18,3,0,0,0,0,0,0,0,0
1217,21015639,5191705,1182489,259545,55196,11456,2287,462,122,23,3,0,0,0,0,0,0,0,0
1218,21012591,5193312,1183180,259976,55235,11517,2334,471,120,23,3,0,0,0,0,0,0,0,0
1219,21012129,5193675,1183246,260359,55085,11400,2280,470,110,21,4,0,0,0,0,0,0,0,0
1220,21007042,5196919,1184463,260899,55265,11451,2257,465,104,21,3,0,0,0,0,0,0,0,0
1221,21004432,5199187,1184678,260516,55407,11613,2332,487,107,21,5,1,0,0,0,0,0,0,0
1222,21009303,5193819,1185022,260779,55462,11521,2292,476,109,27,6,2,0,0,0,0,0,0,0
1223,20996829,5202509,1187879,261564,55668,11588,2383,500,106,25,5,0,0,0,0,0,0,0,0
1224,20998147,5202596,1186522,261574,55628,11548,2406,480,102,24,5,0,0,0,0,0,0,0,0
1225,20990814,5204647,1189535,263044,56066,11744,2425,481,93,19,3,0,0,0,0,0,0,0,0
1226,20991962,5204905,1188638,262702,55915,11735,2380,474,94,21,2,0,0,0,0,0,0,0,0
1227,20987429,5207388,1189967,263499,56150,11643,2378,503,100,24,4,0,0,0,0,0,0,0,0
1228,20987707,5207724,1189448,263122,56168,11809,2424,493,93,19,2,0,0,0,0,0,0,0,0
1229,20978265,5213035,1191891,264277,56493,11842,2421,513,93,19,2,0,0,0,0,0,0,0,0
1230,20983004,5209436,1191084,264086,56315,11941,2432,524,93,17,4,0,0,0,0,0,0,0,0
1231,20979073,5211122,1192731,264343,56575,11929,2414,528,97,18,2,0,0,0,0,0,0,0,0
1232,20974177,5215128,1192959,264585,57093,12006,2461,538,95,22,3,0,0,0,0,0,0,0,0
1233,20977602,5212684,1192156,264465,56967,12100,2435,527,89,22,4,0,0,0,0,0,0,0,0
1234,20973033,5214864,1193860,264965,57165,12041,2447,521,88,22,4,0,0,0,0,0,0,0,0
1235,20971802,5215695,1194640,264851,57058,11997,2441,493,87,22,3,0,0,0,0,0,0,0,0
1236,20964682,5219521,1196542,265596,57457,12125,2437,495,98,22,6,0,0,0,0,0,0,0,0
1237,20967070,5217317,1196337,265598,57335,12169,2442,487,95,20,3,0,0,0,0,0,0,0,0
1238,20964977,5218589,1196918,266047,57159,12100,2498,512,98,17,5,1,0,0,0,0,0,0,0
1239,20963701,5219495,1196909,266186,57374,12156,2519,502,94,18,5,1,0,0,0,0,0,0,0
1240,20966315,5216653,1196884,266319,57481,12217,2501,502,93,16,5,2,0,0,0,0,0,0,0
1241,20959843,5222158,1198066,266268,57316,12230,2500,512,94,15,4,1,0,0,0,0,0,0,0
1242,20957580,5223226,1198751,266564,57560,12219,2503,507,86,14,4,1,0,0,0,0,0,0,0
1243,20955755,5224444,1199132,266705,57640,12245,2476,509,94,10,3,1,0,0,0,0,0,0,0
1244,20959037,5222532,1198539,266237,57432,12208,2420,484,93,13,5,2,0,0,0,0,0,0,0
1245,20951502,5226605,1201010,267031,57417,12359,2443,496,98,14,4,2,0,0,0,0,0,0,0
1246,20951018,5226681,1201230,267149,57533,12279,2447,499,94,15,3,0,0,0,0,0,0,0,0
1247,20946056,5229614,1202440,267653,57680,12412,2465,505,103,13,2,0,0,0,0,0,0,0,0
1248,20947236,5229496,1201969,267300,57616,12397,2466,505,103,15,5,2,2,2,0,0,0,0,0
1249,20946184,5230161,1201972,267664,57738,12395,2431,474,93,19,4,2,2,2,0,0,0,0,0
1250,20942018,5231646,1204017,268106,57810,12401,2448,497,102,16,6,1,1,1,0,0,0,0,0
1251,20944011,5230803,1203640,267852,57627,12278,2427,473,93,15,5,1,1,0,0,0,0,0,0
1252,20941586,5232760,1203708,268106,57527,12356,2456,485,93,16,7,1,1,0,0,0,0,0,0
1253,20939521,5233860,1204120,268428,57729,12273,2441,503,102,20,6,2,2,0,0,0,0,0,0
1254,20935756,5236375,1205071,268555,57883,12325,2450,490,97,22,7,1,1,0,0,0,0,0,0
1255,20940360,5233580,1204001,268350,57599,12192,2424,479,90,17,5,1,1,0,0,0,0,0,0
1256,20936108,5234839,1205560,269381,57875,12289,2448,497,103,19,5,2,2,0,0,0,0,0,0
1257,20934582,5236336,1205554,269420,57956,12332,2489,486,97,18,5,1,1,0,0,0,0,0,0
1258,20937637,5234210,1204395,269221,57980,12433,2469,532,104,19,6,1,1,0,0,0,0,0,0
1259,20931069,5237228,1207047,269753,58133,12533,2570,554,110,19,5,2,2,0,0,0,0,0,0
1260,20927703,5239346,1208214,269859,58410,12501,2521,529,102,15,3,1,1,0,0,0,0,0,0
1261,20923469,5240657,1210145,270652,58589,12561,2575,531,106,16,3,2,2,0,0,0,0,0,0
1262,20924796,5238865,1209897,271093,58560,12594,2601,549,91,16,2,1,1,0,0,0,0,0,0
1263,20922751,5242038,1209761,270510,58372,12417,2545,532,99,18,3,2,2,0,0,0,0,0,0
1264,20917093,5243781,1212183,271498,58647,12689,2589,527,98,16,2,2,0,0,0,0,0,0,0
1265,20915094,5244667,1212668,271785,58868,12693,2588,534,111,18,6,3,0,0,0,0,0,0,0
1266,20914032,5245903,1212776,271473,58778,12762,2641,533,106,14,6,3,0,0,0,0,0,0,0
1267,20913762,5245948,1213047,271731,58786,12605,2592,523,124,15,5,3,0,0,0,0,0,0,0
1268,20909529,5248454,1213842,272349,58831,12754,2628,531,117,16,6,2,0,0,0,0,0,0,0
1269,20909735,5247901,1214522,272183,58855,12675,2622,535,120,20,6,2,0,0,0,0,0,0,0
1270,20906838,5250037,1215146,272530,58889,12621,2620,532,119,24,6,4,0,0,0,0,0,0,0
1271,20902909,5252098,1216042,272761,59117,12787,2700,567,130,22,5,3,0,0,0,0,0,0,0
1272,20897319,5255483,1218107,273224,58976,12686,2673,570,128,28,7,4,0,0,0,0,0,0,0
1273,20901537,5252955,1216349,272916,59173,12731,2674,590,137,25,7,3,0,0,0,0,0,0,0
1274,20901238,5253262,1216655,273067,58981,12700,2641,596,133,26,5,2,0,0,0,0,0,0,0
1275,20894414,5257250,1218888,273292,59074,12785,2695,602,133,22,4,2,0,0,0,0,0,0,0
1276,20896908,5255220,1218778,273019,59061,12832,2687,567,123,21,5,3,0,0,0,0,0,0,0
1277,20892873,5257468,1219617,273684,59310,12838,2691,595,143,24,4,2,0,0,0,0,0,0,0
1278,20888079,5260053,1220979,274260,59585,12813,2697,571,126,19,6,3,0,0,0,0,0,0,0
1279,20884067,5261944,1222139,274935,59846,12885,2705,568,128,23,7,3,0,0,0,0,0,0,0
1280,20885675,5261296,1221975,274509,59528,12819,2736,564,134,21,7,4,0,0,0,0,0,0,0
1281,20880410,5263176,1223551,275423,60120,12968,2765,583,132,24,7,4,0,0,0,0,0,0,0
1282,20879932,5264746,1223163,275071,59897,13019,2760,586,125,24,6,3,0,0,0,0,0,0,0
1283,20881354,5262020,1224027,275260,59897,13078,2810,590,125,14,4,3,0,0,0,0,0,0,0
1284,20876494,5266049,1224592,275542,60028,13071,2753,572,122,14,4,3,0,0,0,0,0,0,0
1285,20871769,5268166,1226401,276013,60217,13111,2782,584,124,12,4,2,0,0,0,0,0,0,0
1286,20867236,5271011,1227573,276516,60404,13153,2783,576,122,10,3,2,0,0,0,0,0,0,0
1287,20869418,5269940,1227058,276170,60251,13070,2746,576,119,13,3,2,0,0,0,0,0,0,0
1288,20863580,5272609,1228636,277076,60621,13176,2777,590,129,17,5,2,0,0,0,0,0,0,0
1289,20861846,5274143,1228903,277096,60617,13184,2832,597,121,18,4,2,0,0,0,0,0,0,0
1290,20856511,5277708,1230078,277514,60598,13211,2838,612,124,20,5,3,0,0,0,0,0,0,0
1291,20859753,5275154,1229722,277306,60446,13238,2827,602,111,23,6,2,0,0,0,0,0,0,0
1292,20858493,5275501,1230453,277597,60574,13176,2813,606,128,28,8,3,0,0,0,0,0,0,0
1293,20855055,5278057,1231297,277646,60615,13099,2774,616,124,27,8,2,0,0,0,0,0,0,0
1294,20854247,5278159,1231156,278114,60788,13247,2805,607,127,32,9,3,0,0,0,0,0,0,0
1295,20851742,5279411,1232436,278054,60916,13245,2835,609,135,33,14,3,0,0,0,0,0,0,0
1296,20848290,5281736,1232682,278698,60973,13315,2870,623,135,25,11,3,0,0,0,0,0,0,0
1297,20843826,5284076,1234814,278659,60884,13251,2879,630,127,29,12,3,0,0,0,0,0,0,0
1298,20845993,5282778,1234084,278657,60861,13247,2849,615,127,32,11,2,0,0,0,0,0,0,0
1299,20845526,5283676,1234102,278367,60758,13353,2870,611,139,33,14,3,0,0,0,0,0,0,0
1300,20840381,5285190,1236388,279355,61149,13269,2817,614,136,30,11,4,0,0,0,0,0,0,0
1301,20841742,5283362,1236455,279529,61205,13407,2865,627,133,26,9,3,0,0,0,0,0,0,0
1302,20836168,5288263,1237102,279419,61304,13347,2865,644,131,24,9,3,0,0,0,0,0,0,0
1303,20831775,5290675,1238521,279921,61324,13395,2853,624,127,25,7,3,0,0,0,0,0,0,0
1304,20830343,5291367,1239199,280011,61322,13492,2882,633,132,25,9,3,0,0,0,0,0,0,0
1305,20832449,5289961,1238411,279904,61574,13497,2877,605,130,27,7,2,0,0,0,0,0,0,0
1306,20826432,5292951,1240000,280932,61802,13656,2882,601,112,25,9,3,0,0,0,0,0,0,0
1307,20825960,5293518,1240154,280757,61748,13630,2923,611,121,27,8,3,0,0,0,0,0,0,0
1308,20822105,5294089,1242449,281499,61837,13619,2879,610,110,26,7,2,0,0,0,0,0,0,0
1309,20821676,5294947,1242216,281285,61911,13650,2891,601,107,22,6,2,0,0,0,0,0,0,0
1310,20819279,5296423,1242547,281851,61995,13678,2877,591,103,29,9,4,0,0,0,0,0,0,0
1311,20818535,5297461,1242708,281469,61948,13628,2825,590,102,25,7,2,0,0,0,0,0,0,0
1312,20818718,5296832,1242636,281775,61916,13775,2881,605,104,28,5,2,0,0,0,0,0,0,0
1313,20814962,5299600,1243595,281791,62046,13714,2897,617,110,31,9,4,0,0,0,0,0,0,0
1314,20810766,5300921,1245517,282728,62142,13731,2872,621,111,33,10,3,0,0,0,0,0,0,0
1315,20804022,5304424,1247233,283482,62734,13925,2918,621,107,32,10,5,0,0,0,0,0,0,0
1316,20807418,5301996,1246679,283285,62569,13886,2933,621,116,31,11,4,0,0,0,0,0,0,0
1317,20803909,5303893,1248086,283575,62629,13827,2867,627,110,29,11,4,0,0,0,0,0,0,0
1318,20800543,5306527,1248779,283744,62501,13808,2896,616,104,31,11,3,0,0,0,0,0,0,0
1319,20805354,5302531,1247262,283877,62766,14010,2950,642,105,30,9,2,0,0,0,0,0,0,0
1320,20799008,5306765,1249066,283988,62787,14008,3016,686,125,32,10,3,0,0,0,0,0,0,0
1321,20798739,5306836,1249684,283907,62690,13929,2886,618,102,26,10,2,0,0,0,0,0,0,0
1322,20795218,5308362,1250864,284411,62751,14009,2950,631,108,29,8,2,0,0,0,0,0,0,0
1323,20795820,5307538,1250722,284561,62914,14008,2947,659,126,32,11,4,0,0,0,0,0,0,0
1324,20789071,5311317,1252993,285451,62993,13946,2888,628,112,27,9,3,0,0,0,0,0,0,0
